arrival_time,event_time,updateId
1692440165833.816,1692440164991,3180680244408
1692440165834.816,1692440164991,3180680244411
1692440165835.8113,1692440164991,3180680244426
1692440165835.8113,1692440164991,3180680244489
1692440165836.8115,1692440164991,3180680244617
1692440165837.7925,1692440164991,3180680244654
1692440165838.8113,1692440164993,3180680244779
1692440165839.8123,1692440164993,3180680244994
1692440165840.816,1692440164995,3180680245066
1692440165841.8157,1692440164996,3180680245110
1692440165842.8145,1692440164996,3180680245172
1692440165842.8145,1692440164996,3180680245176
1692440165843.812,1692440164996,3180680245208
1692440165844.814,1692440164996,3180680245213
1692440165845.8137,1692440164996,3180680245230
1692440165846.7942,1692440164996,3180680245317
1692440165847.8132,1692440164996,3180680245372
1692440165848.8137,1692440164996,3180680245381
1692440165849.818,1692440164996,3180680245447
1692440165850.815,1692440164996,3180680245456
1692440165851.8125,1692440164996,3180680245464
1692440165852.8157,1692440164996,3180680245478
1692440165852.8157,1692440164996,3180680245517
1692440165853.8132,1692440164996,3180680245519
1692440165854.815,1692440164996,3180680245539
1692440165855.8162,1692440164996,3180680245550
1692440165855.8162,1692440164996,3180680245593
1692440165856.8127,1692440164996,3180680245603
1692440165857.813,1692440164996,3180680245615
1692440165858.8154,1692440164996,3180680245621
1692440165858.8154,1692440164996,3180680245700
1692440165860.8142,1692440164996,3180680245706
1692440165861.817,1692440164996,3180680245734
1692440165862.8167,1692440164996,3180680245801
1692440165863.815,1692440164996,3180680245844
1692440165863.815,1692440164998,3180680246092
1692440165864.8132,1692440164998,3180680246096
1692440165865.8137,1692440164998,3180680246614
1692440165865.8137,1692440165005,3180680246863
1692440165866.8147,1692440165005,3180680247184
1692440165867.8154,1692440165005,3180680247262
1692440165868.816,1692440165006,3180680247463
1692440165869.8164,1692440165006,3180680247520
1692440165870.8142,1692440165006,3180680247641
1692440165870.8142,1692440165007,3180680247700
1692440165871.8142,1692440165010,3180680248168
1692440165872.815,1692440165010,3180680248233
1692440165873.8193,1692440165010,3180680248309
1692440165874.8152,1692440165010,3180680248390
1692440165875.818,1692440165012,3180680248466
1692440165876.8157,1692440165012,3180680248516
1692440165876.8157,1692440165012,3180680248583
1692440165877.8147,1692440165013,3180680248752
1692440165878.839,1692440165014,3180680248940
1692440165879.839,1692440165015,3180680249001
1692440165879.839,1692440165015,3180680249049
1692440165880.8408,1692440165022,3180680249984
1692440165881.8408,1692440165027,3180680250551
1692440165882.844,1692440165027,3180680250555
1692440165882.844,1692440165027,3180680250651
1692440165883.84,1692440165029,3180680250812
1692440165884.8396,1692440165029,3180680250861
1692440165884.8396,1692440165029,3180680250946
1692440165885.8396,1692440165035,3180680251298
1692440165886.8396,1692440165035,3180680251373
1692440165886.8396,1692440165037,3180680251495
1692440165887.8396,1692440165037,3180680251570
1692440165889.0212,1692440165040,3180680251914
1692440165889.542,1692440165055,3180680253871
1692440165890.5894,1692440165057,3180680254085
1692440165891.589,1692440165059,3180680254462
1692440165891.589,1692440165060,3180680254895
1692440165891.589,1692440165060,3180680254907
1692440165893.1208,1692440165061,3180680255132
1692440165894.146,1692440165061,3180680255136
1692440165895.1462,1692440165061,3180680255293
1692440165895.1462,1692440165061,3180680255314
1692440165897.1467,1692440165061,3180680255397
1692440165898.1467,1692440165061,3180680255452
1692440165898.1467,1692440165063,3180680255541
1692440165899.146,1692440165063,3180680255593
1692440165900.1472,1692440165064,3180680255746
1692440165900.1472,1692440165064,3180680255923
1692440165901.1465,1692440165064,3180680255992
1692440165902.1477,1692440165064,3180680255993
1692440165903.1497,1692440165064,3180680256086
1692440165904.1497,1692440165064,3180680256125
1692440165905.1484,1692440165064,3180680256201
1692440165905.1484,1692440165065,3180680256375
1692440165907.1465,1692440165065,3180680256470
1692440165907.1465,1692440165065,3180680256492
1692440165908.146,1692440165065,3180680256590
1692440165909.1465,1692440165067,3180680256626
1692440165909.1465,1692440165067,3180680256684
1692440165910.1487,1692440165067,3180680256694
1692440165911.1477,1692440165067,3180680256710
1692440165911.1477,1692440165067,3180680256715
1692440165912.1467,1692440165067,3180680256765
1692440165913.1462,1692440165067,3180680256892
1692440165913.1462,1692440165067,3180680256950
1692440165914.1462,1692440165069,3180680257085
1692440165914.1462,1692440165069,3180680257133
1692440165915.1465,1692440165070,3180680257348
1692440165916.147,1692440165070,3180680257352
1692440165917.15,1692440165070,3180680257496
1692440165917.15,1692440165070,3180680257618
1692440165918.1494,1692440165070,3180680257644
1692440165918.1494,1692440165071,3180680258026
1692440165919.1475,1692440165071,3180680258148
1692440165920.147,1692440165071,3180680258364
1692440165921.155,1692440165073,3180680258703
1692440165922.152,1692440165073,3180680258768
1692440165923.1516,1692440165073,3180680258866
1692440165924.1519,1692440165073,3180680258908
1692440165924.1519,1692440165074,3180680258959
1692440165925.15,1692440165074,3180680258971
1692440165925.15,1692440165075,3180680259006
1692440165926.1472,1692440165077,3180680259266
1692440165927.1477,1692440165083,3180680259750
1692440165927.1477,1692440165084,3180680260034
1692440165928.148,1692440165089,3180680260672
1692440165929.1482,1692440165091,3180680260852
1692440165930.148,1692440165096,3180680261362
1692440165931.152,1692440165096,3180680261370
1692440165931.152,1692440165110,3180680262438
1692440165932.1523,1692440165110,3180680262545
1692440165933.1484,1692440165113,3180680262641
1692440165934.1482,1692440165113,3180680262815
1692440165935.1482,1692440165117,3180680263023
1692440165938.155,1692440165119,3180680263289
1692440165940.1536,1692440165123,3180680263607
1692440165942.1501,1692440165145,3180680264774
1692440165943.1487,1692440165147,3180680264802
1692440165944.1494,1692440165147,3180680264841
1692440165946.1519,1692440165150,3180680264899
1692440165947.1487,1692440165150,3180680264909
1692440165948.149,1692440165163,3180680265594
1692440165950.1494,1692440165167,3180680265820
1692440165952.1514,1692440165175,3180680266359
1692440165954.1514,1692440165176,3180680266605
1692440165956.155,1692440165178,3180680266718
1692440165957.1523,1692440165186,3180680267149
1692440165958.1504,1692440165188,3180680267198
1692440165959.154,1692440165209,3180680268026
1692440165961.1533,1692440165209,3180680268047
1692440165963.1506,1692440165229,3180680268657
1692440165964.1548,1692440165231,3180680268798
1692440165966.154,1692440165235,3180680268852
1692440165969.1519,1692440165235,3180680268859
1692440165970.1565,1692440165235,3180680268875
1692440165972.1455,1692440165235,3180680268881
1692440165973.157,1692440165235,3180680268937
1692440165975.155,1692440165237,3180680268967
1692440165976.1528,1692440165250,3180680269585
1692440165978.1528,1692440165283,3180680270530
1692440165980.162,1692440165283,3180680270615
1692440165983.1777,1692440165291,3180680270986
1692440165985.1787,1692440165291,3180680271002
1692440165988.1782,1692440165293,3180680271043
1692440165990.1782,1692440165305,3180680271332
1692440165994.4824,1692440165305,3180680271359
1692440165995.4763,1692440165307,3180680271403
1692440165997.4778,1692440165317,3180680271837
1692440165997.4778,1692440165319,3180680271848
1692440165998.4773,1692440165327,3180680272351
1692440165998.4773,1692440165330,3180680272444
1692440165999.475,1692440165330,3180680272516
1692440166003.4568,1692440165340,3180680273049
1692440166016.4854,1692440165342,3180680273104
1692440166018.475,1692440165352,3180680273751
1692440166018.475,1692440165352,3180680273780
1692440166025.4526,1692440165364,3180680274192
1692440166029.478,1692440165366,3180680274249
1692440166038.478,1692440165378,3180680274650
1692440166040.4792,1692440165378,3180680274688
1692440166051.4773,1692440165384,3180680274883
1692440166057.4885,1692440165394,3180680275202
1692440166059.484,1692440165394,3180680275235
1692440166061.483,1692440165396,3180680275294
1692440166061.483,1692440165397,3180680275342
1692440166068.4832,1692440165407,3180680275539
1692440166074.4863,1692440165413,3180680275760
1692440166078.7866,1692440165416,3180680275856
1692440166085.8699,1692440165424,3180680276033
1692440166097.4377,1692440165434,3180680276352
1692440166099.4336,1692440165436,3180680276418
1692440166111.4363,1692440165448,3180680276732
1692440166125.441,1692440165464,3180680277114
1692440166135.437,1692440165474,3180680277360
1692440166139.4363,1692440165478,3180680277422
1692440166150.4382,1692440165489,3180680277694
1692440166152.44,1692440165491,3180680277733
1692440166164.4429,1692440165503,3180680278128
1692440166174.448,1692440165514,3180680278500
1692440166184.4617,1692440165524,3180680278758
1692440166186.4658,1692440165524,3180680278812
1692440166199.122,1692440165535,3180680279050
1692440166199.659,1692440165535,3180680279092
1692440166208.0752,1692440165545,3180680279353
1692440166209.0754,1692440165547,3180680279409
1692440166211.6196,1692440165550,3180680279484
1692440166218.606,1692440165558,3180680279668
1692440166220.8647,1692440165560,3180680279792
1692440166228.6091,1692440165566,3180680279945
1692440166229.6099,1692440165566,3180680279958
1692440166230.6123,1692440165566,3180680279967
1692440166237.014,1692440165575,3180680280217
1692440166245.955,1692440165585,3180680280365
1692440166255.6433,1692440165595,3180680280767
1692440166256.6418,1692440165595,3180680280785
1692440166267.5925,1692440165607,3180680281102
1692440166269.6096,1692440165609,3180680281166
1692440166280.134,1692440165619,3180680281546
1692440166282.1355,1692440165620,3180680281696
1692440166283.1345,1692440165621,3180680281833
1692440166291.1492,1692440165630,3180680282247
1692440166292.1516,1692440165632,3180680282472
1692440166293.6638,1692440165632,3180680282603
1692440166302.6624,1692440165642,3180680283098
1692440166311.439,1692440165650,3180680283425
1692440166313.4434,1692440165650,3180680283445
1692440166329.2893,1692440165669,3180680283946
1692440166334.6353,1692440165674,3180680284072
1692440166344.6377,1692440165684,3180680284309
1692440166347.6357,1692440165687,3180680284373
1692440166355.6355,1692440165695,3180680284543
1692440166357.639,1692440165697,3180680284598
1692440166369.6404,1692440165708,3180680284828
1692440166375.4697,1692440165715,3180680285004
1692440166376.4717,1692440165717,3180680285074
1692440166385.6523,1692440165725,3180680285247
1692440166389.2405,1692440165729,3180680285329
1692440166404.7395,1692440165743,3180680285835
1692440166407.7397,1692440165746,3180680285869
1692440166408.7373,1692440165746,3180680285879
1692440166408.7373,1692440165746,3180680285888
1692440166418.9883,1692440165757,3180680286218
1692440166421.988,1692440165762,3180680286277
1692440166431.9895,1692440165770,3180680286474
1692440166432.989,1692440165772,3180680286514
1692440166449.7676,1692440165789,3180680286938
1692440166451.7666,1692440165789,3180680286956
1692440166655.3086,1692440165994,3180680291351
1692440166690.318,1692440166023,3180680292120
1692440166692.316,1692440166032,3180680292268
1692440166711.834,1692440166050,3180680292592
1692440166720.835,1692440166058,3180680292755
1692440166722.8386,1692440166062,3180680292890
1692440166738.8406,1692440166071,3180680293083
1692440166746.8406,1692440166086,3180680293317
1692440166752.8389,1692440166090,3180680293532
1692440166756.8374,1692440166096,3180680293823
1692440166780.8442,1692440166119,3180680294561
1692440166785.8416,1692440166125,3180680294785
1692440166808.3696,1692440166146,3180680295263
1692440166842.3672,1692440166181,3180680296136
1692440166851.3657,1692440166190,3180680296371
1692440166871.37,1692440166208,3180680296829
1692440166878.371,1692440166217,3180680297284
1692440166948.0125,1692440166287,3180680299211
1692440167027.654,1692440166364,3180680300983
1692440167030.6582,1692440166364,3180680301119
1692440167031.6558,1692440166365,3180680301158
1692440167033.6355,1692440166373,3180680301438
1692440167034.654,1692440166373,3180680301442
1692440167038.6572,1692440166377,3180680301501
1692440167041.6936,1692440166381,3180680301606
1692440167074.0571,1692440166413,3180680302601
1692440167076.0583,1692440166415,3180680302628
1692440167078.0574,1692440166415,3180680302645
1692440167094.145,1692440166433,3180680303006
1692440167107.6782,1692440166446,3180680303352
1692440167120.0022,1692440166457,3180680303668
1692440167121.003,1692440166457,3180680303685
1692440167131.909,1692440166471,3180680304009
1692440167137.9075,1692440166476,3180680304097
1692440167141.781,1692440166480,3180680304189
1692440167156.7773,1692440166491,3180680304460
1692440167158.7764,1692440166493,3180680304547
1692440167164.7817,1692440166503,3180680304809
1692440167179.7795,1692440166518,3180680305102
1692440167180.78,1692440166520,3180680305158
1692440167227.3032,1692440166564,3180680306343
1692440167233.3022,1692440166571,3180680306575
1692440167235.3025,1692440166571,3180680306576
1692440167238.3035,1692440166575,3180680306664
1692440167239.3035,1692440166577,3180680306705
1692440167241.3071,1692440166579,3180680306722
1692440167279.3093,1692440166618,3180680307837
1692440167316.8381,1692440166656,3180680308982
1692440167325.8357,1692440166664,3180680309223
1692440167335.841,1692440166675,3180680309615
1692440167441.167,1692440166779,3180680311785
1692440167450.1619,1692440166787,3180680312126
1692440167462.1602,1692440166797,3180680312459
1692440167598.5862,1692440166937,3180680315427
1692440167609.051,1692440166948,3180680315558
1692440167614.9985,1692440166953,3180680315924
1692440167614.9985,1692440166953,3180680315947
1692440167627.607,1692440166967,3180680316806
1692440167641.612,1692440166971,3180680317425
1692440167645.6096,1692440166979,3180680318534
1692440167651.6118,1692440166987,3180680319443
1692440167652.6113,1692440166989,3180680319570
1692440167655.6094,1692440166994,3180680320091
1692440167658.6099,1692440166994,3180680320110
1692440167661.6096,1692440166998,3180680320298
1692440167663.6106,1692440167000,3180680320487
1692440167671.611,1692440167008,3180680320959
1692440167674.6106,1692440167008,3180680321019
1692440167675.6123,1692440167012,3180680321231
1692440167678.6194,1692440167016,3180680321453
1692440167687.633,1692440167026,3180680321838
1692440167692.6382,1692440167030,3180680321895
1692440167710.1592,1692440167040,3180680322285
1692440167712.159,1692440167042,3180680322347
1692440167715.1626,1692440167044,3180680322504
1692440167719.1594,1692440167057,3180680323000
1692440167728.1592,1692440167064,3180680323143
1692440167730.1619,1692440167068,3180680323304
1692440167734.1611,1692440167068,3180680323325
1692440167740.3848,1692440167070,3180680323374
1692440167742.3843,1692440167079,3180680323678
1692440167744.3843,1692440167082,3180680323893
1692440167747.3867,1692440167084,3180680323990
1692440167755.3865,1692440167090,3180680324118
1692440167759.3865,1692440167094,3180680324186
1692440167763.6724,1692440167100,3180680324342
1692440167769.7202,1692440167102,3180680324360
1692440167771.7202,1692440167102,3180680324368
1692440167773.7207,1692440167107,3180680324470
1692440167775.7197,1692440167109,3180680324517
1692440167785.723,1692440167118,3180680324791
1692440167787.728,1692440167120,3180680324824
1692440167789.7236,1692440167123,3180680325003
1692440167791.7234,1692440167126,3180680325091
1692440167803.8052,1692440167142,3180680325540
1692440167810.8066,1692440167146,3180680325676
1692440167902.0078,1692440167241,3180680328141
1692440167904.0088,1692440167241,3180680328160
1692440167912.01,1692440167250,3180680328319
1692440167927.4214,1692440167263,3180680328809
1692440167934.422,1692440167272,3180680329118
1692440167936.4214,1692440167272,3180680329135
1692440167942.4229,1692440167282,3180680329382
1692440167944.4268,1692440167284,3180680329492
1692440167949.4263,1692440167288,3180680329606
1692440167953.4277,1692440167292,3180680329658
1692440167955.4229,1692440167294,3180680329784
1692440167963.4258,1692440167301,3180680329969
1692440167965.426,1692440167305,3180680330121
1692440167968.4255,1692440167307,3180680330164
1692440167973.4275,1692440167313,3180680330384
1692440167985.4285,1692440167324,3180680330715
1692440167993.4294,1692440167332,3180680330922
1692440167998.9478,1692440167336,3180680331093
1692440168002.9521,1692440167341,3180680331245
1692440168006.948,1692440167345,3180680331421
1692440168008.9507,1692440167345,3180680331437
1692440168009.9517,1692440167345,3180680331467
1692440168011.9517,1692440167347,3180680331531
1692440168012.9573,1692440167347,3180680331542
1692440168014.9485,1692440167347,3180680331595
1692440168015.9568,1692440167353,3180680331821
1692440168017.9492,1692440167358,3180680332040
1692440168019.9475,1692440167359,3180680332183
1692440168021.9473,1692440167361,3180680332295
1692440168024.9495,1692440167365,3180680332334
1692440168026.9487,1692440167365,3180680332352
1692440168037.9485,1692440167378,3180680332715
1692440168039.9485,1692440167378,3180680332726
1692440168041.9482,1692440167381,3180680332866
1692440168051.7651,1692440167388,3180680333038
1692440168053.3037,1692440167388,3180680333051
1692440168054.304,1692440167388,3180680333080
1692440168057.3057,1692440167396,3180680333207
1692440168059.3088,1692440167396,3180680333216
1692440168060.307,1692440167396,3180680333219
1692440168062.3052,1692440167396,3180680333220
1692440168063.3071,1692440167396,3180680333233
1692440168067.3093,1692440167405,3180680333366
1692440168068.3064,1692440167405,3180680333376
1692440168069.3064,1692440167407,3180680333563
1692440168070.3064,1692440167407,3180680333565
1692440168075.731,1692440167415,3180680333815
1692440168080.7458,1692440167418,3180680333877
1692440168083.7483,1692440167418,3180680333914
1692440168085.7466,1692440167418,3180680333948
1692440168093.7473,1692440167433,3180680334317
1692440168106.271,1692440167442,3180680334529
1692440168118.27,1692440167457,3180680334833
1692440168120.2734,1692440167459,3180680334878
1692440168122.2722,1692440167461,3180680334923
1692440168138.2695,1692440167471,3180680335245
1692440168153.27,1692440167491,3180680335631
1692440168159.2695,1692440167498,3180680335821
1692440168210.0276,1692440167548,3180680337519
1692440168217.1614,1692440167556,3180680337655
1692440168226.3472,1692440167564,3180680337830
1692440168233.2854,1692440167573,3180680338003
1692440168241.8435,1692440167581,3180680338178
1692440168250.2866,1692440167588,3180680338443
1692440168251.2888,1692440167588,3180680338447
1692440168259.3113,1692440167598,3180680338576
1692440168260.3098,1692440167598,3180680338580
1692440168262.3079,1692440167598,3180680338603
1692440168410.8848,1692440167746,3180680342467
1692440168419.8867,1692440167753,3180680342595
1692440168486.8982,1692440167824,3180680344402
1692440168491.897,1692440167831,3180680344514
1692440168493.895,1692440167831,3180680344581
1692440168495.4067,1692440167831,3180680344589
1692440168499.4146,1692440167838,3180680344812
1692440168504.4146,1692440167842,3180680344908
1692440168608.9478,1692440167949,3180680346974
1692440168632.946,1692440167972,3180680347561
1692440168640.9446,1692440167980,3180680347737
1692440168659.9468,1692440167994,3180680347999
1692440168660.9502,1692440168000,3180680348071
1692440168670.9473,1692440168010,3180680348298
