arrival_time,event_time,updateId
1692440060314.3909,1692440059638,3180676817465
1692440060322.3914,1692440059648,3180676817710
1692440060322.3914,1692440059648,3180676817714
1692440060332.7788,1692440059663,3180676818276
1692440060339.9731,1692440059679,3180676818700
1692440060346.9836,1692440059681,3180676818729
1692440060346.9836,1692440059681,3180676818737
1692440060347.988,1692440059681,3180676818796
1692440060347.988,1692440059681,3180676818797
1692440060349.985,1692440059688,3180676818947
1692440060352.9849,1692440059692,3180676819056
1692440060392.0496,1692440059730,3180676820052
1692440060400.0608,1692440059739,3180676820303
1692440060405.6365,1692440059745,3180676820566
1692440060411.0657,1692440059750,3180676820789
1692440060416.421,1692440059755,3180676820881
1692440060417.4204,1692440059755,3180676820883
1692440060420.4224,1692440059759,3180676821009
1692440060422.4773,1692440059761,3180676821081
1692440060445.0684,1692440059783,3180676821510
1692440060445.0684,1692440059783,3180676821528
1692440060446.0718,1692440059783,3180676821549
1692440060446.0718,1692440059783,3180676821568
1692440060448.0728,1692440059787,3180676821606
1692440060448.0728,1692440059787,3180676821613
1692440060449.8806,1692440059789,3180676821629
1692440060450.8845,1692440059789,3180676821631
1692440060453.734,1692440059792,3180676821676
1692440060458.7388,1692440059798,3180676821888
1692440060462.5315,1692440059802,3180676821990
1692440060467.127,1692440059805,3180676822044
1692440060481.6912,1692440059820,3180676822454
1692440060509.2695,1692440059847,3180676823307
1692440060540.9482,1692440059880,3180676824086
1692440060549.9521,1692440059888,3180676824460
1692440060636.1472,1692440059969,3180676826442
1692440060642.1475,1692440059981,3180676826824
1692440060649.9302,1692440059987,3180676827066
1692440060704.204,1692440060042,3180676829405
1692440060785.0237,1692440060123,3180676831850
1692440060797.0269,1692440060135,3180676832180
1692440060855.6997,1692440060194,3180676833637
1692440061046.55,1692440060385,3180676837992
1692440061140.7334,1692440060479,3180676840053
1692440061151.137,1692440060489,3180676840251
1692440061193.5403,1692440060532,3180676841354
1692440061202.5378,1692440060538,3180676841515
1692440061482.0713,1692440060809,3180676846894
1692440061483.0725,1692440060813,3180676846919
1692440061484.0718,1692440060813,3180676846959
1692440061490.0718,1692440060820,3180676847122
1692440061491.0718,1692440060824,3180676847299
1692440061492.0728,1692440060824,3180676847305
1692440061611.6704,1692440060824,3180676847306
1692440061612.6711,1692440060843,3180676847749
1692440061612.6711,1692440060844,3180676847821
1692440061666.8955,1692440060989,3180676851487
1692440061666.8955,1692440060989,3180676851491
1692440061667.896,1692440060993,3180676851545
1692440061707.8699,1692440061046,3180676853048
1692440061712.9072,1692440061051,3180676853219
1692440061714.8757,1692440061053,3180676853243
1692440061731.9268,1692440061070,3180676853841
1692440061746.905,1692440061085,3180676854291
1692440061747.9045,1692440061085,3180676854299
1692440061755.4136,1692440061094,3180676854545
1692440061761.9165,1692440061098,3180676854638
1692440061768.9312,1692440061107,3180676854922
1692440061775.9377,1692440061114,3180676855056
1692440061779.9404,1692440061118,3180676855175
1692440061811.9739,1692440061150,3180676855860
1692440061845.2163,1692440061184,3180676856530
1692440061846.2139,1692440061184,3180676856553
1692440061847.2146,1692440061185,3180676856605
1692440061850.2144,1692440061188,3180676856696
1692440061856.4907,1692440061194,3180676856874
1692440061888.1565,1692440061226,3180676857509
1692440061894.1577,1692440061233,3180676857672
1692440061943.9604,1692440061282,3180676859091
1692440061943.9604,1692440061282,3180676859121
1692440061955.4802,1692440061294,3180676859486
1692440061956.485,1692440061294,3180676859514
1692440061987.4954,1692440061325,3180676860512
1692440062036.484,1692440061374,3180676861973
1692440062037.484,1692440061376,3180676862010
1692440062159.147,1692440061497,3180676864804
1692440062165.6768,1692440061505,3180676864920
1692440062170.162,1692440061509,3180676865008
1692440062171.1653,1692440061509,3180676865018
1692440062174.1624,1692440061513,3180676865049
1692440062301.6843,1692440061639,3180676868269
1692440062316.0867,1692440061655,3180676868839
1692440062434.941,1692440061773,3180676871697
1692440062473.0654,1692440061811,3180676873063
1692440062474.0688,1692440061813,3180676873131
1692440062491.2659,1692440061829,3180676873723
1692440062498.1895,1692440061837,3180676873957
1692440062656.6655,1692440061990,3180676878473
1692440062932.6855,1692440062143,3180676882730
1692440062932.6855,1692440062148,3180676882905
1692440062933.6863,1692440062190,3180676883943
1692440062933.6863,1692440062192,3180676884003
1692440062935.6858,1692440062196,3180676884091
1692440062935.6858,1692440062231,3180676885240
1692440062936.6863,1692440062258,3180676886151
1692440062936.6863,1692440062258,3180676886166
1692440062937.6863,1692440062258,3180676886187
1692440062946.7012,1692440062264,3180676886420
1692440062958.8699,1692440062286,3180676886961
1692440062958.8699,1692440062286,3180676886989
1692440062958.8699,1692440062288,3180676887051
1692440062967.3425,1692440062294,3180676887337
1692440063178.9087,1692440062518,3180676892414
1692440063187.6167,1692440062526,3180676892522
1692440063284.8315,1692440062624,3180676894548
1692440063286.833,1692440062626,3180676894586
1692440063366.4663,1692440062704,3180676896399
1692440063373.118,1692440062712,3180676896509
1692440063426.63,1692440062766,3180676897486
1692440063459.2961,1692440062797,3180676898315
1692440063464.1245,1692440062803,3180676898461
1692440063466.1304,1692440062805,3180676898474
1692440063483.4565,1692440062822,3180676899042
1692440063495.122,1692440062832,3180676899324
1692440063520.765,1692440062859,3180676899920
1692440063624.917,1692440062963,3180676902451
1692440063708.6428,1692440063033,3180676904213
1692440063709.6418,1692440063038,3180676904280
1692440063710.642,1692440063039,3180676904344
1692440063711.643,1692440063042,3180676904416
1692440063711.643,1692440063044,3180676904452
1692440063712.6428,1692440063044,3180676904466
1692440063728.6443,1692440063066,3180676905023
1692440063730.6438,1692440063067,3180676905125
1692440063737.643,1692440063075,3180676905432
1692440063739.646,1692440063078,3180676905612
1692440063750.6482,1692440063086,3180676905958
1692440063789.1672,1692440063125,3180676906915
1692440063803.168,1692440063134,3180676907079
1692440063805.1675,1692440063140,3180676907269
1692440063810.1677,1692440063145,3180676907415
1692440063811.1685,1692440063147,3180676907434
1692440063812.1692,1692440063149,3180676907528
1692440063814.1687,1692440063149,3180676907529
1692440063816.1682,1692440063151,3180676907536
1692440063825.169,1692440063164,3180676907914
1692440063829.1687,1692440063167,3180676907975
1692440063833.1702,1692440063171,3180676908042
1692440063878.689,1692440063217,3180676909228
1692440063879.687,1692440063217,3180676909229
1692440063880.6885,1692440063217,3180676909230
1692440063881.6887,1692440063219,3180676909238
1692440063882.688,1692440063219,3180676909243
1692440063882.688,1692440063219,3180676909292
1692440063882.688,1692440063219,3180676909322
1692440063884.688,1692440063223,3180676909417
1692440063886.6895,1692440063224,3180676909447
1692440063886.6895,1692440063224,3180676909468
1692440063888.689,1692440063226,3180676909512
1692440063896.1123,1692440063232,3180676909709
1692440063896.1123,1692440063234,3180676909808
1692440063905.241,1692440063243,3180676910106
1692440063905.241,1692440063243,3180676910118
1692440063947.258,1692440063285,3180676911473
1692440063947.258,1692440063286,3180676911496
1692440063956.2856,1692440063295,3180676911930
1692440063958.743,1692440063297,3180676911985
1692440063969.8875,1692440063309,3180676912469
1692440063971.891,1692440063310,3180676912524
1692440064005.787,1692440063345,3180676914001
1692440064017.792,1692440063353,3180676914234
1692440064017.792,1692440063353,3180676914236
1692440064018.7932,1692440063353,3180676914250
1692440064019.7905,1692440063359,3180676914489
1692440064050.2551,1692440063389,3180676915368
1692440064052.2583,1692440063391,3180676915392
1692440064070.2842,1692440063409,3180676916024
1692440064073.753,1692440063413,3180676916211
1692440064106.3877,1692440063445,3180676917041
1692440064112.4604,1692440063451,3180676917205
1692440064142.3413,1692440063480,3180676918192
1692440064153.1826,1692440063491,3180676918476
1692440064178.6638,1692440063517,3180676919212
1692440064187.6755,1692440063526,3180676919400
1692440064218.0737,1692440063556,3180676920330
1692440064314.6611,1692440063652,3180676922968
1692440064450.0188,1692440063787,3180676926706
1692440064483.7356,1692440063822,3180676927462
1692440064487.24,1692440063825,3180676927523
1692440064552.2463,1692440063890,3180676929014
1692440064561.243,1692440063900,3180676929315
1692440064661.1472,1692440063991,3180676931377
1692440064693.1475,1692440064031,3180676932179
1692440064699.1482,1692440064038,3180676932324
1692440064705.1663,1692440064043,3180676932515
1692440064723.1948,1692440064061,3180676932948
1692440064729.8235,1692440064069,3180676933144
1692440064732.8274,1692440064071,3180676933218
1692440064735.8306,1692440064075,3180676933327
1692440064769.1235,1692440064106,3180676936314
1692440064775.7993,1692440064115,3180676938400
1692440064775.7993,1692440064115,3180676938561
1692440064777.1353,1692440064116,3180676939014
1692440064779.8225,1692440064119,3180676939270
1692440064780.823,1692440064119,3180676939442
1692440064781.8237,1692440064119,3180676939501
1692440064781.8237,1692440064119,3180676939586
1692440064782.8218,1692440064121,3180676939788
1692440064782.8218,1692440064121,3180676939867
1692440064783.8225,1692440064121,3180676939932
1692440064783.8225,1692440064121,3180676939933
1692440064783.8225,1692440064121,3180676940039
1692440064784.823,1692440064121,3180676940049
1692440064784.823,1692440064121,3180676940167
1692440064784.823,1692440064121,3180676940270
1692440064785.8218,1692440064122,3180676940454
1692440064786.825,1692440064122,3180676940574
1692440064786.825,1692440064122,3180676940599
1692440064787.8386,1692440064122,3180676940615
1692440064787.8386,1692440064122,3180676940654
1692440064787.8386,1692440064123,3180676940850
1692440064788.8247,1692440064123,3180676940912
1692440064789.824,1692440064123,3180676940917
1692440064789.824,1692440064123,3180676940993
1692440064790.8247,1692440064124,3180676941012
1692440064791.8264,1692440064124,3180676941061
1692440064791.8264,1692440064124,3180676941128
1692440064792.8232,1692440064124,3180676941159
1692440064792.8232,1692440064124,3180676941201
1692440064794.8247,1692440064124,3180676941219
1692440064795.8262,1692440064124,3180676941281
1692440064795.8262,1692440064126,3180676941300
1692440064796.8271,1692440064126,3180676941510
1692440064796.8271,1692440064126,3180676941512
1692440064797.826,1692440064126,3180676941576
1692440064798.8252,1692440064126,3180676941664
1692440064798.8252,1692440064126,3180676941751
1692440064798.8252,1692440064126,3180676941809
1692440064799.8247,1692440064128,3180676941983
1692440064822.8315,1692440064128,3180676942032
1692440064825.8257,1692440064128,3180676942111
1692440064825.8257,1692440064128,3180676942146
1692440064826.8267,1692440064128,3180676942252
1692440064826.8267,1692440064128,3180676942282
1692440064826.8267,1692440064130,3180676942595
1692440064826.8267,1692440064130,3180676942809
1692440064827.8267,1692440064130,3180676942861
1692440064827.8267,1692440064131,3180676943028
1692440064827.8267,1692440064131,3180676943272
1692440064828.8289,1692440064131,3180676943283
1692440064828.8289,1692440064131,3180676943611
1692440064828.8289,1692440064135,3180676944257
1692440064828.8289,1692440064135,3180676944381
1692440064829.8293,1692440064137,3180676944757
1692440064829.8293,1692440064137,3180676944832
1692440064829.8293,1692440064139,3180676945440
1692440064829.8293,1692440064139,3180676945515
1692440064829.8293,1692440064139,3180676945524
1692440064830.827,1692440064141,3180676945545
1692440064830.827,1692440064141,3180676945559
1692440064830.827,1692440064141,3180676945562
1692440064830.827,1692440064141,3180676945565
1692440064830.827,1692440064141,3180676945583
1692440064831.827,1692440064141,3180676945676
1692440064831.827,1692440064141,3180676945851
1692440064831.827,1692440064143,3180676946594
1692440064831.827,1692440064143,3180676946640
1692440064831.827,1692440064144,3180676946775
1692440064831.827,1692440064144,3180676946793
1692440064832.8257,1692440064146,3180676947191
1692440064832.8257,1692440064146,3180676947241
1692440064832.8257,1692440064146,3180676947244
1692440064832.8257,1692440064150,3180676947648
1692440064832.8257,1692440064150,3180676947651
1692440064832.8257,1692440064150,3180676947845
1692440064833.8264,1692440064151,3180676948032
1692440064833.8264,1692440064156,3180676949288
1692440064833.8264,1692440064158,3180676949773
1692440064834.8274,1692440064158,3180676949802
1692440064834.8274,1692440064160,3180676950589
1692440064835.828,1692440064160,3180676950666
1692440064835.828,1692440064161,3180676950833
1692440064836.827,1692440064162,3180676950960
1692440064837.8276,1692440064165,3180676951277
1692440064837.8276,1692440064171,3180676952209
1692440064840.8262,1692440064179,3180676953183
1692440064842.8328,1692440064181,3180676953332
1692440064843.833,1692440064182,3180676953879
1692440064845.833,1692440064184,3180676953944
1692440064845.833,1692440064184,3180676954035
1692440064845.833,1692440064184,3180676954198
1692440064846.8318,1692440064184,3180676954201
1692440064847.8328,1692440064186,3180676954380
1692440064849.8342,1692440064187,3180676954514
1692440064857.3457,1692440064193,3180676955093
1692440064858.3542,1692440064193,3180676955116
1692440064858.3542,1692440064193,3180676955168
1692440064858.3542,1692440064195,3180676955402
1692440064859.3503,1692440064195,3180676955414
1692440064859.3503,1692440064195,3180676955486
1692440064860.3481,1692440064195,3180676955703
1692440064860.3481,1692440064196,3180676955824
1692440064861.3508,1692440064196,3180676955825
1692440064861.3508,1692440064196,3180676955888
1692440064861.3508,1692440064196,3180676955928
1692440064862.3506,1692440064198,3180676955969
1692440064863.351,1692440064200,3180676956120
1692440064865.3494,1692440064200,3180676956287
1692440064865.3494,1692440064202,3180676956458
1692440064866.3508,1692440064202,3180676956510
1692440064866.3508,1692440064204,3180676956762
1692440064867.3503,1692440064204,3180676956787
1692440064867.3503,1692440064204,3180676956921
1692440064868.4788,1692440064206,3180676957031
1692440064879.0017,1692440064215,3180676957513
1692440064880.0022,1692440064217,3180676957803
1692440064880.0022,1692440064217,3180676957814
1692440064880.0022,1692440064217,3180676957816
1692440064881.0066,1692440064217,3180676957818
1692440064881.0066,1692440064218,3180676957885
1692440064882.001,1692440064221,3180676958064
1692440064971.3796,1692440064224,3180676958552
1692440064971.3796,1692440064226,3180676958595
1692440064972.379,1692440064228,3180676958704
1692440064972.379,1692440064234,3180676959379
1692440064973.3755,1692440064240,3180676959850
1692440064973.3755,1692440064240,3180676959873
1692440064974.3772,1692440064242,3180676959986
1692440064974.3772,1692440064242,3180676960058
1692440064975.376,1692440064245,3180676960244
1692440064975.376,1692440064247,3180676960349
1692440064976.3772,1692440064247,3180676960390
1692440064977.376,1692440064255,3180676961061
1692440064977.376,1692440064255,3180676961076
1692440064977.376,1692440064263,3180676961511
1692440064978.3784,1692440064264,3180676961656
1692440064978.3784,1692440064266,3180676961810
1692440064978.3784,1692440064267,3180676961953
1692440064979.3755,1692440064270,3180676961965
1692440064979.3755,1692440064276,3180676962310
1692440064980.3794,1692440064276,3180676962429
1692440064980.3794,1692440064277,3180676962438
1692440064981.3772,1692440064280,3180676962636
1692440064982.3772,1692440064280,3180676962650
1692440064982.3772,1692440064280,3180676962660
1692440064983.377,1692440064280,3180676962661
1692440064983.377,1692440064280,3180676962725
1692440064984.3767,1692440064280,3180676962730
1692440064984.3767,1692440064281,3180676962864
1692440064985.3767,1692440064283,3180676963002
1692440064985.3767,1692440064287,3180676963441
1692440064985.3767,1692440064287,3180676963450
1692440064986.3765,1692440064289,3180676963567
1692440064986.3765,1692440064295,3180676963968
1692440064986.3765,1692440064297,3180676964083
1692440064987.3755,1692440064309,3180676964410
1692440064988.378,1692440064311,3180676964532
1692440064989.3792,1692440064311,3180676964659
1692440064989.3792,1692440064313,3180676965001
1692440064990.377,1692440064323,3180676965683
1692440064995.3772,1692440064331,3180676966271
1692440064995.3772,1692440064333,3180676966316
1692440065009.379,1692440064333,3180676966346
1692440065009.379,1692440064336,3180676966497
1692440065045.3818,1692440064383,3180676968781
1692440065045.3818,1692440064383,3180676968788
1692440065047.3813,1692440064385,3180676968895
1692440065047.3813,1692440064385,3180676968965
1692440065047.3813,1692440064385,3180676968975
1692440065067.908,1692440064406,3180676970227
1692440065069.9084,1692440064408,3180676970473
1692440065081.9114,1692440064419,3180676971023
1692440065081.9114,1692440064419,3180676971089
1692440065082.9104,1692440064421,3180676971120
1692440065087.911,1692440064427,3180676971473
1692440065089.9092,1692440064429,3180676971583
1692440065097.9146,1692440064436,3180676971930
1692440065101.915,1692440064440,3180676972051
1692440065116.9119,1692440064455,3180676972832
1692440065116.9119,1692440064455,3180676972916
1692440065118.9177,1692440064457,3180676972947
1692440065128.042,1692440064466,3180676973349
1692440065130.045,1692440064468,3180676973447
1692440065136.7988,1692440064476,3180676973820
1692440065144.8035,1692440064484,3180676974120
1692440065148.8325,1692440064487,3180676974324
1692440065151.8262,1692440064491,3180676974545
1692440065162.7612,1692440064501,3180676975102
1692440065163.7615,1692440064501,3180676975125
1692440065174.7102,1692440064514,3180676975555
1692440065189.7432,1692440064528,3180676976124
1692440065189.7432,1692440064529,3180676976182
1692440065191.5327,1692440064530,3180676976219
1692440065191.5327,1692440064530,3180676976221
1692440065194.5364,1692440064532,3180676976257
1692440065194.5364,1692440064532,3180676976258
1692440065199.9902,1692440064537,3180676976577
1692440065200.9956,1692440064537,3180676976587
1692440065205.0732,1692440064544,3180676976854
1692440065206.0754,1692440064544,3180676976897
1692440065215.1306,1692440064554,3180676977276
1692440065218.3252,1692440064558,3180676977377
1692440065221.9724,1692440064561,3180676977577
1692440065229.669,1692440064569,3180676977819
1692440065233.6091,1692440064573,3180676977873
1692440065234.6147,1692440064573,3180676977906
1692440065235.4602,1692440064575,3180676977942
1692440065242.0574,1692440064579,3180676978075
1692440065242.0574,1692440064580,3180676978166
1692440065245.0667,1692440064582,3180676978191
1692440065245.0667,1692440064582,3180676978238
1692440065246.0676,1692440064582,3180676978295
1692440065247.1304,1692440064586,3180676978508
1692440065248.1326,1692440064587,3180676978550
1692440065254.9033,1692440064594,3180676978799
1692440065259.5198,1692440064598,3180676978907
1692440065269.1404,1692440064608,3180676979346
1692440065273.3132,1692440064612,3180676979410
1692440065280.3298,1692440064619,3180676979718
1692440065299.092,1692440064638,3180676980446
1692440065300.0972,1692440064638,3180676980482
1692440065302.7297,1692440064642,3180676980550
1692440065307.1086,1692440064646,3180676980673
1692440065310.5332,1692440064649,3180676980822
1692440065346.1536,1692440064681,3180676981967
1692440065347.1582,1692440064687,3180676982152
1692440065351.1572,1692440064690,3180676982301
1692440065353.5408,1692440064692,3180676982342
1692440065366.695,1692440064705,3180676982790
1692440065366.695,1692440064705,3180676982807
1692440065367.6929,1692440064705,3180676982833
1692440065370.6978,1692440064709,3180676983014
1692440065392.5466,1692440064731,3180676984191
1692440065393.5488,1692440064731,3180676984206
1692440065393.5488,1692440064731,3180676984217
1692440065394.5486,1692440064731,3180676984230
1692440065394.5486,1692440064732,3180676984292
1692440065397.873,1692440064737,3180676984495
1692440065398.8738,1692440064737,3180676984507
1692440065398.8738,1692440064737,3180676984521
1692440065398.8738,1692440064737,3180676984522
1692440065400.8726,1692440064740,3180676984641
1692440065401.8718,1692440064740,3180676984775
1692440065401.8718,1692440064740,3180676984789
1692440065402.8752,1692440064740,3180676984792
1692440065402.8752,1692440064740,3180676984806
1692440065402.8752,1692440064742,3180676984850
1692440065403.8728,1692440064742,3180676984868
1692440065404.873,1692440064742,3180676984875
1692440065404.873,1692440064742,3180676984883
1692440065404.873,1692440064742,3180676984906
1692440065405.8765,1692440064742,3180676984998
1692440065405.8765,1692440064742,3180676985015
1692440065406.873,1692440064742,3180676985017
1692440065406.873,1692440064742,3180676985093
1692440065407.8733,1692440064742,3180676985112
1692440065407.8733,1692440064742,3180676985124
1692440065408.8757,1692440064744,3180676985194
1692440065408.8757,1692440064744,3180676985216
1692440065409.8735,1692440064744,3180676985232
1692440065410.8735,1692440064744,3180676985289
1692440065410.8735,1692440064744,3180676985334
1692440065411.8735,1692440064744,3180676985383
1692440065411.954,1692440064744,3180676985402
1692440065411.954,1692440064744,3180676985417
1692440065412.9907,1692440064744,3180676985423
1692440065412.9907,1692440064744,3180676985648
1692440065412.9907,1692440064744,3180676985701
1692440065413.9958,1692440064744,3180676985710
1692440065413.9958,1692440064746,3180676985803
1692440065413.9958,1692440064746,3180676985873
1692440065414.995,1692440064749,3180676986042
1692440065414.995,1692440064751,3180676986326
1692440065414.995,1692440064753,3180676986362
1692440065415.9941,1692440064753,3180676986378
1692440065415.9941,1692440064755,3180676986394
1692440065417.071,1692440064755,3180676986424
1692440065417.071,1692440064755,3180676986496
1692440065418.1116,1692440064757,3180676986630
1692440065434.214,1692440064773,3180676987244
1692440065442.2156,1692440064781,3180676987542
1692440065449.2192,1692440064788,3180676987851
1692440065455.2214,1692440064794,3180676988024
1692440065461.37,1692440064800,3180676988196
1692440065468.8108,1692440064808,3180676988389
1692440065488.4045,1692440064827,3180676989029
1692440065489.8223,1692440064829,3180676989080
1692440065497.0273,1692440064836,3180676989249
1692440065503.0369,1692440064842,3180676989420
1692440065505.447,1692440064844,3180676989494
